example,inst_set,count,inst_data,extender,solver,n,p,q,cone_types,status,solve_time,iters,prim_obj,dual_obj,rel_obj_diff,compl,x_viol,y_viol,z_viol,setup_time,check_time,total_time
MatrixCompletionJuMP,ext,7,"(5, 40)",StandardConeOptimizer,Hypatia,16192,822,53494,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.006475912,0,44.22146185
MatrixCompletionJuMP,ext,8,"(5, 45)",StandardConeOptimizer,Hypatia,26509,1048,85735,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.011970025,0,46.16356493
MatrixCompletionJuMP,ext,9,"(5, 50)",StandardConeOptimizer,Hypatia,28884,1257,94300,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.015438886,0,49.62894211
MatrixCompletionJuMP,ext,1,"(10, 10)",StandardConeOptimizer,Hypatia,2024,112,9175,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,26.22202587,46,29.98228889,29.98228889,-2.89E-11,3.26E-06,2.37E-08,6.41E-16,9.86E-10,1.0022282,27.05893754,70.89182659
MatrixCompletionJuMP,ext,2,"(10, 15)",StandardConeOptimizer,Hypatia,4298,235,19837,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,159.9348741,47,44.94948303,44.94948303,-6.47E-12,2.05E-06,1.06E-08,9.73E-16,1.53E-10,1.001931967,160.3330298,204.3024264
MatrixCompletionJuMP,ext,3,"(10, 20)",StandardConeOptimizer,Hypatia,8096,392,36596,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,1032.849977,74,60.18082524,60.18082524,-2.58E-12,2.20E-06,8.04E-09,1.39E-15,2.99E-10,1.001200229,1033.252758,1077.280861
MatrixCompletionJuMP,ext,4,"(10, 25)",StandardConeOptimizer,Hypatia,14442,643,62524,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",TimeLimit,1841.527377,13,11801.04003,687047.8489,-0.9828221239,1.68E+11,233838.7292,3.61E-13,22063.61138,3.006253268,1842.36347,1886.334682
MatrixCompletionJuMP,ext,5,"(10, 30)",StandardConeOptimizer,Hypatia,17192,934,79189,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.008104801,0,45.59129843
MatrixCompletionJuMP,ext,6,"(10, 35)",StandardConeOptimizer,Hypatia,28634,1231,123455,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.017652927,0,50.33802789
MatrixCompletionJuMP,ext,7,"(10, 40)",StandardConeOptimizer,Hypatia,32384,1598,146170,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.02216787,0,51.59731318
MatrixCompletionJuMP,ext,8,"(10, 45)",StandardConeOptimizer,Hypatia,53018,1992,221062,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.05080358,0,67.06557907
MatrixCompletionJuMP,ext,9,"(10, 50)",StandardConeOptimizer,Hypatia,57768,2438,249827,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.06146615,0,73.98054591
MatrixCompletionJuMP,ext,1,"(5, 10)",StandardConeOptimizer,Mosek,1012,56,3364,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,0.7943100929,9,21.21443681,21.21443681,-1.33E-11,4.14E-07,5.90E-09,0,1.39E-10,1.001918948,1.001698847,37.23346153
MatrixCompletionJuMP,ext,2,"(5, 15)",StandardConeOptimizer,Mosek,2149,122,7165,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,4.714148045,11,31.82867018,31.82867026,-2.27E-09,0.0001221143209,1.03E-06,0,1.61E-08,1.002449498,5.004958414,40.5750793
MatrixCompletionJuMP,ext,3,"(5, 20)",StandardConeOptimizer,Mosek,4048,210,13402,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,16.46766686,12,42.38792507,42.38792507,1.74E-14,1.07E-06,7.33E-09,0,1.95E-10,1.002052514,17.02800995,52.30445173
MatrixCompletionJuMP,ext,4,"(5, 25)",StandardConeOptimizer,Mosek,7221,312,23611,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,48.35144615,14,53.00429818,53.00429832,-2.60E-09,0.0007780528574,3.27E-06,0,3.07E-08,2.004083944,49.09533169,87.45108195
MatrixCompletionJuMP,ext,5,"(5, 30)",StandardConeOptimizer,Mosek,8596,448,28576,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,94.21650791,12,63.75213977,63.75213998,-3.32E-09,0.001151817319,4.85E-06,0,3.81E-08,2.003037137,95.19223421,133.4617435
MatrixCompletionJuMP,ext,6,"(5, 35)",StandardConeOptimizer,Mosek,14317,636,46729,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,232.338006,14,74.27849879,74.27849879,-3.10E-11,2.06E-05,4.39E-08,0,2.25E-06,5.010778774,233.4841095,273.1036737
MatrixCompletionJuMP,ext,7,"(5, 40)",StandardConeOptimizer,Mosek,16192,822,53494,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,394.196516,13,84.92213877,84.92213878,-1.47E-10,9.15E-05,2.73E-07,0,6.27E-09,7.015350745,394.82387,438.0501311
MatrixCompletionJuMP,ext,8,"(5, 45)",StandardConeOptimizer,Mosek,26509,1048,85735,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,897.918031,16,95.51217139,95.51217139,-3.02E-13,6.99E-06,1.57E-08,0,4.97E-07,15.03071871,898.8807938,948.8022152
MatrixCompletionJuMP,ext,9,"(5, 50)",StandardConeOptimizer,Mosek,28884,1257,94300,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,1421.227514,15,106.2321749,106.2321749,-1.27E-11,3.25E-05,6.86E-08,0,1.29E-06,18.03706533,1421.963499,1476.589241
MatrixCompletionJuMP,ext,1,"(10, 10)",StandardConeOptimizer,Mosek,2024,112,9175,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,9.835554838,10,29.98232723,29.98232727,-1.15E-09,8.84E-05,8.43E-07,0,1.07E-08,1.002842261,10.01413689,45.8284367
MatrixCompletionJuMP,ext,2,"(10, 15)",StandardConeOptimizer,Mosek,4298,235,19837,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,64.34458303,12,44.94948525,44.94948525,-3.58E-11,6.78E-06,4.64E-08,0,4.36E-10,1.000798614,65.133096,100.4221393
MatrixCompletionJuMP,ext,3,"(10, 20)",StandardConeOptimizer,Mosek,8096,392,36596,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,265.64064,13,60.18084554,60.18084555,-1.28E-10,4.84E-05,2.30E-07,0,2.91E-08,3.005590466,266.5526969,304.5057737
MatrixCompletionJuMP,ext,4,"(10, 25)",StandardConeOptimizer,Mosek,14442,643,62524,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,929.3758669,15,75.07839341,75.07839341,-1.19E-12,1.97E-06,7.78E-09,0,5.22E-07,7.014149699,929.9479071,971.5099084
MatrixCompletionJuMP,ext,5,"(10, 30)",StandardConeOptimizer,Mosek,17192,934,79189,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",TimeLimit,1944.581783,13,90.08627071,90.08627073,-2.57E-10,0.0002077599399,6.92E-07,0,2.97E-09,11.02233252,1945.085286,1992.795271
MatrixCompletionJuMP,ext,6,"(10, 35)",StandardConeOptimizer,Mosek,28634,1231,123455,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.05264075,0,62.52674493
MatrixCompletionJuMP,ext,7,"(10, 40)",StandardConeOptimizer,Mosek,32384,1598,146170,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.07957817,0,70.66972264
MatrixCompletionJuMP,ext,8,"(10, 45)",StandardConeOptimizer,Mosek,53018,1992,221062,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.16530403,0,115.0315748
MatrixCompletionJuMP,ext,9,"(10, 50)",StandardConeOptimizer,Mosek,57768,2438,249827,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.2127786,0,137.8094174
MatrixRegressionJuMP,nat,1,"(30, 5, 25, 0, 0.2, 0, 0, 0)",nothing,Hypatia,127,0,253,"[""EpiPerSquare"", ""EpiNormSpectral""]",Optimal,0.1015331745,11,23.55319396,23.55319387,3.95E-09,5.54E-06,6.68E-08,0,3.08E-08,1.002423252,1.002184426,37.19628561
MatrixRegressionJuMP,nat,2,"(60, 10, 50, 0, 0.2, 0, 0, 0)",nothing,Hypatia,502,0,1003,"[""EpiPerSquare"", ""EpiNormSpectral""]",Optimal,0.2221770287,13,58.14409902,58.14409916,-2.50E-09,7.85E-06,4.76E-08,0,2.32E-08,1.001635928,1.001657867,38.2739275
MatrixRegressionJuMP,nat,3,"(90, 15, 75, 0, 0.2, 0, 0, 0)",nothing,Hypatia,1127,0,2253,"[""EpiPerSquare"", ""EpiNormSpectral""]",Optimal,1.095924139,11,76.08949552,76.08949568,-2.11E-09,8.48E-06,4.23E-08,0,1.53E-08,1.00207876,2.004167028,38.00231848
MatrixRegressionJuMP,nat,4,"(120, 20, 100, 0, 0.2, 0, 0, 0)",nothing,Hypatia,2002,0,4003,"[""EpiPerSquare"", ""EpiNormSpectral""]",Optimal,4.651257992,13,190.9197718,190.9197721,-1.37E-09,9.54E-06,2.00E-08,0,6.06E-09,1.001541071,5.006371572,40.80225976
MatrixRegressionJuMP,nat,5,"(150, 25, 125, 0, 0.2, 0, 0, 0)",nothing,Hypatia,3127,0,6253,"[""EpiPerSquare"", ""EpiNormSpectral""]",Optimal,14.38050818,12,313.0502265,313.0502274,-2.96E-09,3.55E-05,4.66E-08,0,1.51E-08,1.002343907,15.02670604,50.71086251
MatrixRegressionJuMP,nat,6,"(180, 30, 150, 0, 0.2, 0, 0, 0)",nothing,Hypatia,4502,0,9003,"[""EpiPerSquare"", ""EpiNormSpectral""]",Optimal,43.42265892,13,389.3797585,389.3797586,-4.41E-10,7.18E-06,7.73E-09,0,1.95E-09,1.002259666,44.09319422,79.35639561
MatrixRegressionJuMP,nat,7,"(210, 35, 175, 0, 0.2, 0, 0, 0)",nothing,Hypatia,6127,0,12253,"[""EpiPerSquare"", ""EpiNormSpectral""]",Optimal,95.67081809,13,493.5628148,493.562815,-5.15E-10,1.22E-05,1.05E-08,0,2.94E-09,1.001859799,96.2182452,132.1646348
MatrixRegressionJuMP,nat,8,"(240, 40, 200, 0, 0.2, 0, 0, 0)",nothing,Hypatia,8002,0,16003,"[""EpiPerSquare"", ""EpiNormSpectral""]",Optimal,197.817071,13,721.1531253,721.153126,-9.24E-10,3.44E-05,2.05E-08,0,5.83E-09,1.000626692,198.4540161,236.0375382
MatrixRegressionJuMP,nat,9,"(270, 45, 225, 0, 0.2, 0, 0, 0)",nothing,Hypatia,10127,0,20253,"[""EpiPerSquare"", ""EpiNormSpectral""]",Optimal,397.9805741,14,750.3918948,750.3918957,-1.29E-09,5.45E-05,3.15E-08,0,7.56E-09,2.004732989,398.921264,435.4088604
MatrixRegressionJuMP,nat,10,"(300, 50, 250, 0, 0.2, 0, 0, 0)",nothing,Hypatia,12502,0,25003,"[""EpiPerSquare"", ""EpiNormSpectral""]",Optimal,714.4018002,14,1004.613605,1004.613606,-3.02E-10,1.83E-05,7.93E-09,0,1.68E-09,2.004533383,714.6545516,751.9193218
MatrixRegressionJuMP,nat,11,"(330, 55, 275, 0, 0.2, 0, 0, 0)",nothing,Hypatia,15127,0,30253,"[""EpiPerSquare"", ""EpiNormSpectral""]",Optimal,1224.598987,14,1118.565957,1118.565958,-4.23E-10,3.09E-05,1.22E-08,0,2.31E-09,3.005584316,1225.839371,1263.863613
MatrixRegressionJuMP,ext,1,"(30, 5, 25, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Hypatia,467,0,593,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,0.128606081,13,23.55319333,23.55319294,1.56E-08,1.02E-06,6.57E-09,0,6.36E-09,1.00226014,1.002028955,42.17209734
MatrixRegressionJuMP,ext,2,"(60, 10, 50, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Hypatia,1832,0,2333,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,2.076333046,14,58.14410121,58.14409901,3.73E-08,7.37E-06,2.22E-08,0,3.31E-08,1.002276795,3.005720143,43.82582537
MatrixRegressionJuMP,ext,3,"(90, 15, 75, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Hypatia,4097,0,5223,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,17.068151,15,76.08949736,76.0894948,3.31E-08,8.12E-06,1.80E-08,0,2.61E-08,1.001886017,18.03479099,61.29431732
MatrixRegressionJuMP,ext,4,"(120, 20, 100, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Hypatia,7262,0,9263,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,80.45930099,16,190.9197774,190.9197737,1.90E-08,1.91E-05,2.04E-08,0,2.75E-08,1.0016425,81.18080381,122.4960447
MatrixRegressionJuMP,ext,5,"(150, 25, 125, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Hypatia,11327,0,14453,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,279.2484689,17,313.050225,313.0502216,1.08E-08,2.23E-05,1.57E-08,0,2.58E-08,1.002053933,279.6442211,321.2495567
MatrixRegressionJuMP,ext,6,"(180, 30, 150, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Hypatia,16292,0,20793,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,773.058357,17,389.3797995,389.3797834,4.13E-08,0.000110844035,6.28E-08,0,9.30E-08,2.004364532,773.8231874,818.1103577
MatrixRegressionJuMP,ext,7,"(210, 35, 175, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Hypatia,22157,0,28283,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",TimeLimit,1843.876271,17,493.5629182,493.562881,7.54E-08,0.000277441175,1.26E-07,0,2.16E-07,3.006771076,1844.331316,1889.514115
MatrixRegressionJuMP,ext,8,"(240, 40, 200, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Hypatia,28922,0,36923,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.009234458,0,46.35491307
MatrixRegressionJuMP,ext,9,"(270, 45, 225, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Hypatia,36587,0,46713,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.010595476,0,45.75267308
MatrixRegressionJuMP,ext,10,"(300, 50, 250, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Hypatia,45152,0,57653,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.016847178,0,49.98930821
MatrixRegressionJuMP,ext,11,"(330, 55, 275, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Hypatia,54617,0,69743,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.01980862,0,50.57898544
MatrixRegressionJuMP,ext,1,"(30, 5, 25, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Mosek,467,0,593,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,0.0393178463,5,23.55319875,23.55319889,-5.81E-09,1.18E-05,3.14E-08,0,7.06E-08,1.001993625,1.003398016,38.59150243
MatrixRegressionJuMP,ext,2,"(60, 10, 50, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Mosek,1832,0,2333,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,0.5703210831,6,58.14409821,58.14409821,-8.32E-11,6.68E-07,7.24E-10,0,2.19E-09,1.00184423,1.002089344,37.19575752
MatrixRegressionJuMP,ext,3,"(90, 15, 75, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Mosek,4097,0,5223,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,2.562954187,5,76.08949344,76.08949344,1.88E-13,1.02E-08,8.95E-12,0,2.85E-11,1.001515762,3.004347083,39.01465284
MatrixRegressionJuMP,ext,4,"(120, 20, 100, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Mosek,7262,0,9263,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,7.936001062,5,190.9197811,190.9197812,-2.61E-10,3.34E-05,1.26E-08,0,4.28E-08,1.001715325,9.014594547,45.12735666
MatrixRegressionJuMP,ext,5,"(150, 25, 125, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Mosek,11327,0,14453,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,21.19979,5,313.0502162,313.0502162,2.10E-13,1.15E-07,2.80E-11,0,9.61E-11,2.003508752,22.04475927,60.55228489
MatrixRegressionJuMP,ext,6,"(180, 30, 150, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Mosek,16292,0,20793,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,46.10935807,5,389.3797564,389.3797564,2.40E-12,9.99E-07,1.98E-10,0,6.62E-10,4.007829063,47.09486178,86.30631646
MatrixRegressionJuMP,ext,7,"(210, 35, 175, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Mosek,22157,0,28283,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,96.91308808,5,493.562812,493.562812,1.46E-11,6.17E-06,9.73E-10,0,3.46E-09,6.012117638,97.19989192,137.6473886
MatrixRegressionJuMP,ext,8,"(240, 40, 200, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Mosek,28922,0,36923,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,199.1091828,6,721.1532295,721.1532301,-8.45E-10,0.0002034888272,2.24E-08,0,8.19E-08,9.016531611,199.411862,242.9856386
MatrixRegressionJuMP,ext,9,"(270, 45, 225, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Mosek,36587,0,46713,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,374.7417381,6,750.3919144,750.3919146,-2.34E-10,7.11E-05,9.22E-08,0,2.80E-08,14.02769813,375.7811168,426.6103155
MatrixRegressionJuMP,ext,10,"(300, 50, 250, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Mosek,45152,0,57653,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,624.6182721,6,1004.613599,1004.613599,-5.61E-13,2.25E-07,4.58E-10,0,6.70E-11,22.04478498,625.3060762,684.1076223
MatrixRegressionJuMP,ext,11,"(330, 55, 275, 0, 0.2, 0, 0, 0)",StandardConeOptimizer,Mosek,54617,0,69743,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,975.34991,6,1118.565946,1118.565946,-5.87E-13,2.98E-07,1.89E-10,0,8.16E-11,31.06224343,976.0456159,1042.706034
NearestPSDJuMP,nat,1,"(50, false, false, true)",nothing,Hypatia,126,1,126,"[""PosSemidefTriSparse""]",Optimal,1.230663061,11,-4.670065473,-4.670065426,-8.36E-09,3.51E-06,1.11E-08,2.22E-16,1.46E-08,1.002366708,2.002312448,40.79034892
NearestPSDJuMP,nat,2,"(100, false, false, true)",nothing,Hypatia,261,1,261,"[""PosSemidefTriSparse""]",Optimal,8.917968988,14,-4.484721038,-4.484720837,-3.68E-08,3.07E-05,5.17E-08,2.22E-16,7.03E-08,1.00196905,9.014959626,48.28858889
NearestPSDJuMP,nat,3,"(150, false, false, true)",nothing,Hypatia,370,1,370,"[""PosSemidefTriSparse""]",Optimal,17.55615091,15,-3.465435699,-3.465435613,-1.91E-08,2.30E-05,3.15E-08,3.33E-16,4.34E-08,1.002161636,18.02840604,58.9424302
NearestPSDJuMP,nat,4,"(200, false, false, true)",nothing,Hypatia,511,1,511,"[""PosSemidefTriSparse""]",Optimal,49.24380803,15,-3.971313327,-3.971313165,-3.25E-08,5.29E-05,4.88E-08,5.55E-17,6.68E-08,1.002339877,50.09563253,89.40099135
NearestPSDJuMP,nat,5,"(250, false, false, true)",nothing,Hypatia,627,1,627,"[""PosSemidefTriSparse""]",Optimal,76.35103106,16,-4.053665921,-4.05366586,-1.19E-08,2.46E-05,1.77E-08,2.22E-16,2.43E-08,1.002269702,77.14859192,118.0380013
NearestPSDJuMP,nat,6,"(300, false, false, true)",nothing,Hypatia,747,1,747,"[""PosSemidefTriSparse""]",Optimal,135.326025,17,-3.923278419,-3.923278379,-8.15E-09,2.00E-05,1.27E-08,2.22E-16,1.68E-08,1.001981146,136.2712764,174.8409049
NearestPSDJuMP,nat,7,"(350, false, false, true)",nothing,Hypatia,880,1,880,"[""PosSemidefTriSparse""]",Optimal,193.2906468,17,-3.983848466,-3.983848329,-2.75E-08,7.89E-05,4.19E-08,1.11E-16,5.62E-08,1.002291479,193.3900947,234.3251614
NearestPSDJuMP,nat,8,"(400, false, false, true)",nothing,Hypatia,1011,1,1011,"[""PosSemidefTriSparse""]",Optimal,312.3040841,17,-4.380183152,-4.380183016,-2.53E-08,8.40E-05,3.55E-08,5.55E-17,4.77E-08,1.001953192,312.6363269,351.8847897
NearestPSDJuMP,nat,9,"(450, false, false, true)",nothing,Hypatia,1130,1,1130,"[""PosSemidefTriSparse""]",Optimal,356.8885138,17,-4.219018538,-4.219018517,-4.02E-09,1.49E-05,5.77E-09,0,7.76E-09,1.002410466,357.7097197,398.5428195
NearestPSDJuMP,nat,10,"(500, false, false, true)",nothing,Hypatia,1248,1,1248,"[""PosSemidefTriSparse""]",Optimal,545.3040881,18,-5.11818548,-5.118185354,-2.06E-08,8.99E-05,2.58E-08,3.33E-16,3.46E-08,1.001998836,546.0918745,586.7045059
NearestPSDJuMP,nat,11,"(550, false, false, true)",nothing,Hypatia,1382,1,1382,"[""PosSemidefTriSparse""]",Optimal,637.805788,17,-3.950490419,-3.950490276,-2.89E-08,0.0001287770424,4.31E-08,1.11E-16,5.80E-08,1.002135126,638.2997604,678.9821053
NearestPSDJuMP,nat,12,"(600, false, false, true)",nothing,Hypatia,1506,1,1506,"[""PosSemidefTriSparse""]",Optimal,926.29526,18,-4.094564112,-4.094563921,-3.74E-08,0.0001837613481,5.64E-08,1.11E-16,7.50E-08,1.0017372,926.8708249,966.2204248
NearestPSDJuMP,nat,13,"(650, false, false, true)",nothing,Hypatia,1641,1,1641,"[""PosSemidefTriSparse""]",Optimal,1428.998565,19,-4.213344293,-4.213344244,-9.31E-09,4.97E-05,1.35E-08,1.11E-15,1.81E-08,1.003026483,1429.859372,1470.602537
NearestPSDJuMP,nat,14,"(700, false, false, true)",nothing,Hypatia,1761,1,1761,"[""PosSemidefTriSparse""]",Optimal,1794.700343,20,-3.631311687,-3.631311625,-1.34E-08,7.56E-05,2.19E-08,6.11E-16,3.00E-08,1.003020861,1795.634503,1836.386697
NearestPSDJuMP,nat,15,"(750, false, false, true)",nothing,Hypatia,1881,1,1881,"[""PosSemidefTriSparse""]",TimeLimit,1821.809529,15,-4.398314213,-4.396004784,-0.0004279887508,2.682630095,0.0005963776974,2.22E-16,0.0008181536325,1.002250977,1822.643956,1863.294952
NearestPSDJuMP,nat,16,"(800, false, false, true)",nothing,Hypatia,2002,1,2002,"[""PosSemidefTriSparse""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.001602172,0,40.58127953
NearestPSDJuMP,nat,1,"(50, true, false, true)",nothing,Hypatia,126,1,126,"[""PosSemidefTriSparse""]",Optimal,1.009027958,10,-5.302874619,-5.302874226,-6.23E-08,2.81E-05,7.84E-08,5.55E-17,1.03E-07,1.002257594,2.003240083,42.85179014
NearestPSDJuMP,nat,2,"(100, true, false, true)",nothing,Hypatia,261,1,261,"[""PosSemidefTriSparse""]",Optimal,7.718361139,13,-4.504644284,-4.504644242,-7.72E-09,6.44E-06,1.08E-08,2.22E-16,1.47E-08,1.002052888,8.011750923,47.11272775
NearestPSDJuMP,nat,3,"(150, true, false, true)",nothing,Hypatia,370,1,370,"[""PosSemidefTriSparse""]",Optimal,12.99961495,13,-4.615134706,-4.615134397,-5.50E-08,6.95E-05,7.18E-08,1.11E-16,9.90E-08,1.001424245,14.02275567,53.01538474
NearestPSDJuMP,nat,4,"(200, true, false, true)",nothing,Hypatia,511,1,511,"[""PosSemidefTriSparse""]",Optimal,39.57191205,15,-4.974985855,-4.974985834,-3.50E-09,6.09E-06,4.49E-09,2.78E-16,6.14E-09,1.00248348,40.07487774,80.79644674
NearestPSDJuMP,nat,5,"(250, true, false, true)",nothing,Hypatia,627,1,627,"[""PosSemidefTriSparse""]",Optimal,54.89164305,14,-5.232372216,-5.232371967,-3.98E-08,8.85E-05,4.93E-08,5.55E-16,6.76E-08,1.00216271,55.10342443,93.91084929
NearestPSDJuMP,nat,6,"(300, true, false, true)",nothing,Hypatia,747,1,747,"[""PosSemidefTriSparse""]",Optimal,97.29457307,15,-5.10379865,-5.103798612,-6.16E-09,1.63E-05,7.98E-09,2.22E-16,1.05E-08,1.0021128,98.1948875,138.5559545
NearestPSDJuMP,nat,7,"(350, true, false, true)",nothing,Hypatia,880,1,880,"[""PosSemidefTriSparse""]",Optimal,145.2352741,16,-4.747836235,-4.747836198,-6.37E-09,1.91E-05,8.54E-09,1.67E-16,1.15E-08,1.001578376,146.2931328,186.8111064
NearestPSDJuMP,nat,8,"(400, true, false, true)",nothing,Hypatia,1011,1,1011,"[""PosSemidefTriSparse""]",Optimal,229.622782,15,-5.483247955,-5.48324774,-3.31E-08,0.0001197293794,4.04E-08,2.22E-16,5.44E-08,1.001447279,230.4621281,269.6070486
NearestPSDJuMP,nat,9,"(450, true, false, true)",nothing,Hypatia,1130,1,1130,"[""PosSemidefTriSparse""]",Optimal,297.113153,16,-4.976964222,-4.976964104,-1.97E-08,7.69E-05,2.53E-08,1.11E-16,3.41E-08,1.002918167,297.5900995,336.5752909
